id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
19122672,47015275,Queens,Elmhurst,40.74546,-73.88898,Private room,70,1,31,1.23,2,89
11100490,57648603,Manhattan,Gramercy,40.73562,-73.98756,Entire home/apt,500,4,49,1.23,1,249
28715589,38579823,Manhattan,Chelsea,40.75064,-73.99536,Entire home/apt,150,1,12,1.29,1,0
9876492,22967540,Brooklyn,Bushwick,40.70079,-73.92095,Private room,38,7,3,0.07,1,0
20772650,83786650,Manhattan,Upper East Side,40.76141,-73.96265,Entire home/apt,125,50,0,0.0,8,176
9132807,30283594,Manhattan,Midtown,40.75242,-73.97187,Entire home/apt,139,30,0,0.0,121,360
34306257,131647128,Manhattan,Hell's Kitchen,40.76775,-73.98869,Entire home/apt,265,30,0,0.0,25,290
35826544,138729500,Queens,Astoria,40.76067,-73.9198,Entire home/apt,225,2,2,2.0,1,277
22438808,164378428,Manhattan,East Village,40.72555,-73.98247,Entire home/apt,165,2,2,0.11,1,0
21427176,154949847,Manhattan,Hell's Kitchen,40.76893,-73.99654,Entire home/apt,288,3,66,3.42,2,300
21695292,14603774,Manhattan,East Village,40.73281,-73.9899,Entire home/apt,225,1,1,0.05,1,0
24618542,55149412,Manhattan,Chinatown,40.71409,-73.99434,Entire home/apt,400,1,2,0.2,4,191
5940920,30836013,Manhattan,Gramercy,40.73536,-73.98393,Entire home/apt,209,30,27,0.53,1,197
36318711,273142559,Queens,Glendale,40.70428,-73.85726,Private room,40,1,0,0.0,1,149
17212052,12570191,Brooklyn,Williamsburg,40.71262,-73.96251,Entire home/apt,199,2,38,1.32,1,94
21427369,109909474,Brooklyn,Clinton Hill,40.68839,-73.96018,Entire home/apt,100,1,93,4.67,1,65
27923071,137358866,Manhattan,Harlem,40.81094,-73.94273,Private room,36,30,2,0.22,103,215
17109623,6387274,Manhattan,East Village,40.72415,-73.97451,Private room,125,1,95,3.28,1,86
17465159,12302104,Manhattan,East Village,40.72386,-73.98105,Private room,72,1,134,4.69,2,251
20265425,101369464,Brooklyn,Bensonhurst,40.60848,-73.97703,Entire home/apt,100,2,115,4.95,1,323
9300556,1550888,Brooklyn,Bedford-Stuyvesant,40.68061,-73.94996,Entire home/apt,94,30,3,0.08,3,355
16821898,111918887,Brooklyn,Windsor Terrace,40.65559,-73.97797,Private room,50,30,5,0.18,1,126
19942242,141322867,Brooklyn,Flatlands,40.62468,-73.94532,Private room,46,2,4,0.17,1,4
29801175,152202371,Bronx,Mott Haven,40.81,-73.92654,Private room,65,1,35,4.32,1,295
19227560,333897,Queens,Ridgewood,40.69578,-73.90261,Private room,100,2,48,1.96,2,174
1145337,6280254,Manhattan,East Village,40.73125,-73.98344,Private room,109,2,292,3.9,2,231
8845289,46322064,Manhattan,Harlem,40.81147,-73.9471,Entire home/apt,290,3,58,1.33,1,188
16595351,69406365,Manhattan,Upper East Side,40.77102,-73.94671,Entire home/apt,80,1,1,0.03,2,0
6958652,33069475,Brooklyn,Bedford-Stuyvesant,40.68928,-73.93153,Private room,40,20,42,1.12,2,257
6227680,23548583,Brooklyn,East Flatbush,40.65336,-73.94345,Entire home/apt,109,30,23,0.46,2,188
11782120,40219037,Manhattan,Hell's Kitchen,40.76452,-73.99439,Entire home/apt,200,4,107,2.73,1,203
5591612,7434416,Brooklyn,Flatbush,40.64913,-73.96379,Entire home/apt,130,1,45,0.86,1,7
34815569,258651643,Queens,Long Island City,40.75291,-73.92305,Private room,75,3,4,2.35,1,144
36037836,222287033,Brooklyn,Williamsburg,40.71096,-73.96575,Private room,95,2,0,0.0,5,211
5081207,25237492,Manhattan,Upper West Side,40.78305,-73.98398,Entire home/apt,165,30,16,0.31,34,326
10105477,1428501,Manhattan,Hell's Kitchen,40.76407,-73.98579,Private room,97,6,36,0.84,2,0
13326731,75275467,Bronx,Port Morris,40.80872,-73.93051,Private room,49,2,59,1.59,4,148
3653996,1475015,Manhattan,Hell's Kitchen,40.76882,-73.98699,Entire home/apt,110,30,10,0.18,52,323
21192354,138006255,Brooklyn,Canarsie,40.63928,-73.91081,Private room,65,1,2,0.19,2,365
20653090,30549225,Brooklyn,Bushwick,40.70188,-73.92062,Private room,90,4,17,0.76,1,0
27876600,43888084,Manhattan,Upper East Side,40.78057,-73.95186,Entire home/apt,248,4,3,0.31,1,100
26338609,23272375,Brooklyn,Bushwick,40.69825,-73.93725,Private room,46,7,3,0.25,1,0
644833,195137,Manhattan,Harlem,40.82312,-73.94971,Entire home/apt,433,5,108,1.44,2,318
9998930,36279810,Manhattan,Upper West Side,40.80085,-73.96468,Private room,40,6,5,0.12,1,0
32765984,16509151,Queens,Forest Hills,40.71627,-73.83768,Private room,79,2,2,0.55,1,85
17476990,32357613,Brooklyn,Bedford-Stuyvesant,40.68759,-73.92356,Private room,41,1,12,0.42,3,0
22450143,119828457,Brooklyn,Bushwick,40.68868,-73.90655,Private room,55,3,55,3.4,4,329
34255740,141713689,Manhattan,Chelsea,40.74475,-74.00108,Entire home/apt,134,7,3,2.65,1,13
8237244,38363621,Manhattan,East Village,40.72765,-73.98634,Entire home/apt,215,3,72,1.56,1,0
3943279,20433199,Manhattan,East Village,40.72186,-73.97663,Entire home/apt,125,14,2,0.04,1,3
408983,520189,Brooklyn,Prospect-Lefferts Gardens,40.65937,-73.95906,Entire home/apt,229,2,92,1.05,1,321
24594717,107434423,Manhattan,Kips Bay,40.74112,-73.98009,Entire home/apt,271,30,0,0.0,232,326
29630309,89000911,Queens,Middle Village,40.7258,-73.87071,Private room,65,1,0,0.0,2,0
9858645,7611383,Manhattan,Hell's Kitchen,40.76457,-73.98525,Private room,200,3,0,0.0,1,0
5037654,26005018,Manhattan,Roosevelt Island,40.76193,-73.94942,Private room,65,3,43,0.81,1,35
24945567,61980894,Brooklyn,Bushwick,40.6954,-73.92596,Private room,54,2,7,0.54,1,90
27611098,24363273,Manhattan,East Harlem,40.78549,-73.94895,Entire home/apt,200,20,1,0.09,1,341
482365,914838,Manhattan,Hell's Kitchen,40.75636,-73.9939,Entire home/apt,80,30,32,0.37,7,365
7603389,39875363,Manhattan,Chelsea,40.7438,-73.99751,Private room,118,2,259,5.44,1,47
23327138,10826173,Queens,Long Island City,40.74825,-73.94095,Private room,120,2,3,0.21,1,0
17463985,1377444,Brooklyn,Bedford-Stuyvesant,40.68409,-73.94154,Entire home/apt,245,3,33,1.19,1,60
7800905,41059169,Brooklyn,Williamsburg,40.71003,-73.96097,Private room,116,2,17,0.37,3,329
26080646,196017028,Manhattan,Greenwich Village,40.72848,-74.0012,Entire home/apt,200,4,18,1.42,1,5
20832523,136104359,Bronx,Concourse,40.83497,-73.9189,Private room,35,7,32,1.68,1,50
21158552,80772013,Brooklyn,Carroll Gardens,40.67584,-74.00057,Entire home/apt,200,2,6,0.32,1,23
14881637,15310997,Manhattan,Midtown,40.76505,-73.97857,Entire home/apt,125,30,3,0.09,9,0
21217451,14278133,Brooklyn,Williamsburg,40.71783,-73.95036,Private room,78,2,31,1.46,3,0
29220176,171214206,Manhattan,Morningside Heights,40.80303,-73.96336,Private room,80,1,48,5.54,3,7
33015342,245637171,Manhattan,East Village,40.72843,-73.98581,Private room,62,30,1,0.71,8,310
29028668,218770781,Manhattan,Morningside Heights,40.81088,-73.95677,Entire home/apt,135,2,4,0.53,1,22
9107046,4336010,Manhattan,East Village,40.72786,-73.98693,Private room,95,3,0,0.0,1,0
18547076,3137526,Manhattan,Greenwich Village,40.72843,-73.99825,Entire home/apt,134,7,0,0.0,2,0
1467106,7858405,Brooklyn,Bedford-Stuyvesant,40.69301,-73.94551,Entire home/apt,155,3,227,3.16,1,244
31280212,61295963,Manhattan,Upper West Side,40.78331,-73.97687,Entire home/apt,300,2,1,0.22,1,188
9737516,9392189,Brooklyn,Williamsburg,40.71134,-73.95192,Entire home/apt,325,5,0,0.0,1,0
1560408,8300712,Brooklyn,Williamsburg,40.7133,-73.94602,Entire home/apt,280,1,124,1.77,1,359
6922505,12738054,Brooklyn,Greenpoint,40.72532,-73.95338,Entire home/apt,230,2,6,0.13,2,272
18225813,44785461,Brooklyn,Williamsburg,40.70655,-73.95405,Private room,69,15,0,0.0,1,0
1245977,6789857,Brooklyn,Prospect Heights,40.67321,-73.96574,Entire home/apt,99,5,12,0.25,1,0
2253949,10036249,Manhattan,West Village,40.73341,-74.00791,Entire home/apt,250,1,2,0.03,1,0
16404329,4448551,Brooklyn,Williamsburg,40.71048,-73.96292,Private room,74,29,17,0.55,1,0
35165258,264837278,Manhattan,Chelsea,40.75055,-73.99237,Entire home/apt,500,3,4,4.0,1,313
20960223,25969105,Brooklyn,Bedford-Stuyvesant,40.69081,-73.92679,Private room,120,2,30,1.39,1,13
25061086,5942292,Brooklyn,Bedford-Stuyvesant,40.68244,-73.93908,Entire home/apt,265,2,3,0.29,4,114
26138542,896708,Brooklyn,Carroll Gardens,40.68288,-73.99799,Private room,130,3,7,0.57,2,48
30904197,230941034,Manhattan,Lower East Side,40.71898,-73.98347,Private room,85,2,14,2.27,1,357
14163220,84279142,Queens,Forest Hills,40.71688,-73.84238,Entire home/apt,150,1,0,0.0,1,0
24300863,5594198,Manhattan,Greenwich Village,40.73034,-74.00135,Entire home/apt,250,2,29,1.91,1,44
985338,1417489,Brooklyn,Brooklyn Heights,40.70162,-73.99465,Entire home/apt,100,180,0,0.0,1,365
15715599,7728010,Brooklyn,Bedford-Stuyvesant,40.69117,-73.95876,Private room,63,5,9,0.28,1,342
5386402,4624753,Brooklyn,Williamsburg,40.71395,-73.96298,Entire home/apt,155,4,0,0.0,1,0
16414744,4923854,Manhattan,Hell's Kitchen,40.75966,-73.991,Private room,150,3,2,0.1,1,8
27002590,197190247,Manhattan,Hell's Kitchen,40.76456,-73.98818,Shared room,75,1,38,3.26,7,225
21142363,119464278,Manhattan,Upper West Side,40.78729,-73.97033,Private room,110,30,0,0.0,1,0
4523324,20019392,Manhattan,East Village,40.73337,-73.98828,Private room,200,2,109,2.15,1,336
23650008,123453141,Brooklyn,Bedford-Stuyvesant,40.69266,-73.9399,Private room,42,2,8,0.5,1,0
8772654,45990565,Bronx,Morris Heights,40.85311,-73.90861,Private room,33,2,103,2.27,2,282
723523,3390362,Manhattan,Upper East Side,40.77042,-73.96145,Entire home/apt,200,2,59,0.73,1,0
36112469,44183725,Manhattan,Chelsea,40.75095,-73.99542,Entire home/apt,185,3,1,1.0,1,7
14627819,8525424,Manhattan,Greenwich Village,40.73383,-73.99509,Private room,120,4,2,0.06,1,0
1180157,2559004,Manhattan,East Harlem,40.80393,-73.94046,Private room,44,30,2,0.03,5,325
7309633,38294553,Brooklyn,Bedford-Stuyvesant,40.68211,-73.94775,Entire home/apt,78,1,1,0.02,1,0
30035973,160493366,Queens,Ditmars Steinway,40.76992,-73.89719,Entire home/apt,62,5,3,0.76,1,6
35798611,37424221,Brooklyn,Downtown Brooklyn,40.69677,-73.98155,Private room,100,2,0,0.0,1,365
17137388,9132087,Manhattan,Greenwich Village,40.72766,-73.99976,Private room,98,1,0,0.0,2,0
16288650,11768876,Brooklyn,Bushwick,40.6995,-73.93334,Private room,30,2,61,1.95,1,26
32466778,219517861,Manhattan,Murray Hill,40.74725,-73.97404,Entire home/apt,160,29,0,0.0,327,318
1767037,9284163,Queens,Woodhaven,40.68968,-73.85219,Private room,29,2,386,5.53,3,50
7621698,39978385,Queens,Astoria,40.76979,-73.92019,Entire home/apt,100,10,7,0.15,1,0
31882099,238957303,Brooklyn,Bedford-Stuyvesant,40.68354,-73.9378,Private room,44,2,13,2.58,3,162
22370132,163574555,Manhattan,Harlem,40.81245,-73.95131,Private room,120,1,69,3.73,1,277
32549565,10414780,Manhattan,Chelsea,40.74149,-73.99701,Entire home/apt,139,3,4,1.17,1,58
35379623,266340106,Queens,Astoria,40.77069,-73.91977,Entire home/apt,125,2,5,5.0,1,24
3827442,1484799,Manhattan,West Village,40.73016,-74.00259,Entire home/apt,349,4,10,0.17,1,0
2472636,10431172,Brooklyn,Williamsburg,40.71492,-73.94124,Private room,110,4,66,1.04,1,323
17494289,118539035,Manhattan,Gramercy,40.73746,-73.98338,Entire home/apt,99,120,2,0.08,1,167
11583439,5466759,Manhattan,Midtown,40.75438,-73.96576,Private room,99,4,0,0.0,1,0
2660576,13617520,Brooklyn,Clinton Hill,40.69172,-73.96934,Shared room,40,5,8,0.13,1,0
26745686,73425483,Brooklyn,Bedford-Stuyvesant,40.69271,-73.93943,Private room,123,2,32,2.72,6,251
31102513,8960308,Brooklyn,East Flatbush,40.64168,-73.95026,Private room,59,2,16,4.49,1,13
20458372,55133987,Manhattan,Upper West Side,40.79532,-73.96344,Entire home/apt,130,9,0,0.0,1,0
12556300,15074852,Manhattan,Hell's Kitchen,40.76253,-73.98939,Entire home/apt,300,2,0,0.0,1,0
33005220,248404100,Bronx,Morris Heights,40.84615,-73.91546,Private room,35,1,25,7.08,1,241
35306652,264593697,Manhattan,East Harlem,40.79798,-73.93972,Entire home/apt,50,1,0,0.0,1,16
22407389,2924286,Manhattan,Washington Heights,40.85783,-73.93117,Private room,60,3,10,0.54,1,0
22258432,146345538,Brooklyn,Bushwick,40.69329,-73.91328,Shared room,15,30,3,0.16,5,344
20711342,6520264,Brooklyn,Williamsburg,40.71702,-73.95732,Private room,75,2,1,0.05,1,0
18840688,34676783,Brooklyn,Greenpoint,40.71966,-73.95428,Entire home/apt,350,2,5,0.2,1,0
29923760,186701037,Brooklyn,Dyker Heights,40.62827,-74.01078,Shared room,39,5,1,0.77,2,89
13844921,8785272,Queens,Long Island City,40.74466,-73.95274,Entire home/apt,90,7,0,0.0,1,0
25262112,61786922,Manhattan,East Village,40.73029,-73.98836,Entire home/apt,62,4,4,0.29,1,5
33776576,2312420,Queens,Astoria,40.75845,-73.9111,Entire home/apt,200,5,4,2.35,2,95
19269531,4297109,Manhattan,Midtown,40.75334,-73.97278,Entire home/apt,195,2,5,0.2,1,0
35030460,10975951,Brooklyn,Bedford-Stuyvesant,40.69348,-73.94499,Private room,60,2,2,1.67,1,1
14111975,85021301,Manhattan,East Village,40.72677,-73.98194,Entire home/apt,125,1,2,0.06,1,0
13884253,48421955,Brooklyn,Kensington,40.64498,-73.98191,Private room,46,1,19,0.56,1,0
34336194,258589420,Queens,Richmond Hill,40.68782,-73.83348,Private room,53,1,12,5.37,7,180
13939924,17551179,Manhattan,Midtown,40.76618,-73.98279,Entire home/apt,225,1,0,0.0,1,0
27524646,130074377,Queens,Ridgewood,40.70134,-73.909,Private room,89,1,28,2.6,2,212
29706358,259123,Manhattan,Greenwich Village,40.73492,-73.99604,Entire home/apt,300,2,2,0.26,1,11
7834712,41262382,Brooklyn,Bedford-Stuyvesant,40.68237,-73.95257,Entire home/apt,85,2,10,0.21,1,0
26664580,51913826,Manhattan,Nolita,40.72242,-73.99463,Private room,84,1,0,0.0,8,0
5358354,2119276,Manhattan,Hell's Kitchen,40.76685,-73.98644,Entire home/apt,170,30,20,0.43,39,320
6054864,3088202,Brooklyn,Carroll Gardens,40.68051,-73.99743,Entire home/apt,109,4,6,0.12,1,0
22251486,17110907,Manhattan,SoHo,40.72594,-74.00136,Private room,180,4,1,0.06,1,0
19764868,106837455,Manhattan,Upper West Side,40.78443,-73.98256,Entire home/apt,135,90,0,0.0,8,125
21206343,153189324,Brooklyn,Williamsburg,40.71433,-73.94026,Entire home/apt,115,2,5,0.23,2,0
20331226,7202412,Manhattan,Harlem,40.81748,-73.94484,Entire home/apt,150,5,52,2.35,4,113
14959966,7903711,Manhattan,Upper East Side,40.77979,-73.95379,Entire home/apt,260,2,8,0.23,1,0
5770483,29936494,Manhattan,Hell's Kitchen,40.76525,-73.98953,Entire home/apt,195,5,55,1.09,1,34
33288663,17247001,Brooklyn,Crown Heights,40.67704,-73.95957,Entire home/apt,140,1,3,1.58,1,13
20873536,149867246,Brooklyn,Flatlands,40.62191,-73.93428,Entire home/apt,130,2,35,1.59,2,357
23560164,38202756,Manhattan,Chelsea,40.74968,-73.98951,Entire home/apt,186,3,4,0.24,1,0
14353077,39726129,Manhattan,Stuyvesant Town,40.7294,-73.97751,Private room,60,2,2,0.06,1,0
8832355,4703687,Brooklyn,Greenpoint,40.72311,-73.93819,Entire home/apt,150,2,1,0.02,2,0
35341419,63866600,Brooklyn,Bay Ridge,40.6297,-74.0302,Private room,80,1,2,2.0,3,344
265506,1392440,Manhattan,Upper East Side,40.76128,-73.96463,Entire home/apt,485,7,11,0.12,1,0
5278927,7503643,Brooklyn,Greenpoint,40.72546,-73.94046,Entire home/apt,129,30,7,0.14,52,328
6349111,10562062,Manhattan,East Village,40.72297,-73.98604,Private room,190,2,1,0.02,1,0
12845943,51663418,Queens,Ditmars Steinway,40.77329,-73.9163,Private room,40,14,1,0.03,1,0
10958463,21784104,Manhattan,East Harlem,40.79226,-73.93895,Private room,150,3,73,1.85,1,32
33694626,253906467,Manhattan,Hell's Kitchen,40.76473,-73.99003,Shared room,69,1,8,2.7,9,347
21596214,7138636,Manhattan,Upper West Side,40.78544,-73.97869,Entire home/apt,116,3,15,0.77,1,0
13674799,30066784,Brooklyn,Gowanus,40.67674,-73.99642,Private room,110,2,204,6.19,1,41
31095373,144124452,Queens,Rosedale,40.65433,-73.73638,Private room,35,1,3,0.47,3,46
9024747,47113234,Brooklyn,Bushwick,40.69989,-73.92352,Private room,100,1,0,0.0,1,0
27085643,349596,Brooklyn,Clinton Hill,40.68477,-73.96799,Entire home/apt,189,10,3,0.32,1,14
28911775,217621677,Queens,St. Albans,40.68754,-73.77488,Private room,50,1,16,1.78,4,137
32531179,45499169,Manhattan,Greenwich Village,40.72927,-74.00003,Entire home/apt,146,30,1,0.23,1,89
30131273,226410935,Manhattan,Washington Heights,40.83815,-73.94385,Private room,40,3,23,3.0,1,129
12881611,17204066,Brooklyn,Greenpoint,40.72846,-73.95033,Private room,70,2,21,0.54,1,4
11827175,3716130,Manhattan,Harlem,40.82325,-73.9478,Entire home/apt,100,1,7,0.18,1,0
19544381,2642103,Manhattan,Chinatown,40.71633,-73.9897,Entire home/apt,100,2,2,0.08,1,0
11483117,60446325,Brooklyn,Clinton Hill,40.69483,-73.96403,Private room,54,2,30,1.17,1,333
27472037,104569137,Brooklyn,Crown Heights,40.67829,-73.9505,Private room,60,2,0,0.0,1,40
22869025,169201555,Brooklyn,Crown Heights,40.66989,-73.9436,Private room,50,3,1,0.07,1,18
31876014,238321374,Manhattan,Upper West Side,40.7988,-73.96096,Private room,60,30,0,0.0,32,342
287421,1495141,Brooklyn,Cobble Hill,40.68538,-74.00056,Entire home/apt,140,3,103,1.13,1,189
29804907,12235509,Brooklyn,Sunset Park,40.65085,-74.0037,Entire home/apt,175,4,12,1.65,1,142
25104274,7056141,Manhattan,Morningside Heights,40.80403,-73.96479,Private room,65,30,0,0.0,1,39
32567344,39329872,Brooklyn,Williamsburg,40.70857,-73.95258,Entire home/apt,110,6,3,0.98,1,25
34498121,260379800,Brooklyn,Bushwick,40.68792,-73.90993,Entire home/apt,425,3,0,0.0,1,112
35957263,270119750,Manhattan,Midtown,40.75655,-73.96552,Entire home/apt,200,30,0,0.0,1,155
36455321,263504959,Queens,Woodhaven,40.69183,-73.86523,Private room,34,1,0,0.0,8,320
33505762,24660289,Bronx,Port Morris,40.80074,-73.91574,Private room,50,3,2,0.81,1,350
24874559,188051537,Manhattan,Upper West Side,40.80063,-73.96936,Private room,91,4,2,0.19,1,197
7006494,36726560,Manhattan,Chelsea,40.74613,-74.00468,Entire home/apt,350,1,0,0.0,1,0
19282527,3820994,Brooklyn,Greenpoint,40.72812,-73.95619,Entire home/apt,225,5,7,0.29,1,4
12095501,7403959,Manhattan,Hell's Kitchen,40.75915,-73.99932,Entire home/apt,245,2,24,0.61,1,48
3095348,13125226,Brooklyn,Williamsburg,40.7177,-73.94612,Entire home/apt,200,2,2,0.03,1,157
28081782,205745676,Queens,Flushing,40.75806,-73.82005,Private room,85,1,24,2.31,9,341
35573815,266522456,Manhattan,Upper West Side,40.80102,-73.96669,Private room,60,1,3,3.0,3,130
35796952,2113042,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94073,Private room,70,3,1,1.0,1,65
20213973,139357580,Queens,Ditmars Steinway,40.77368,-73.90499,Private room,62,2,95,4.09,8,327
31484603,5369840,Queens,Belle Harbor,40.57743,-73.84519,Entire home/apt,105,2,0,0.0,1,22
35568112,247094998,Manhattan,Upper West Side,40.77719,-73.98312,Entire home/apt,800,2,0,0.0,1,225
25948078,42998647,Manhattan,Hell's Kitchen,40.75859,-73.99195,Private room,39,3,84,6.46,3,17
27584957,207777872,Brooklyn,East Flatbush,40.65068,-73.91811,Private room,75,1,2,0.21,3,125
25374003,191577969,Queens,Ditmars Steinway,40.78331,-73.91615,Private room,110,2,5,0.48,1,90
19994533,2491844,Manhattan,East Village,40.7248,-73.98774,Entire home/apt,150,5,1,0.08,1,5
26871942,191571338,Queens,Flushing,40.74674,-73.82298,Private room,55,1,61,5.2,4,88
34245023,185974751,Manhattan,Upper West Side,40.79527,-73.96666,Private room,48,5,1,0.5,1,0
919491,4938247,Brooklyn,Park Slope,40.67665,-73.97925,Private room,70,2,163,2.13,1,163
16136213,1886695,Brooklyn,Bushwick,40.68338,-73.9078,Private room,70,2,16,0.87,1,29
25796599,190981544,Brooklyn,Bedford-Stuyvesant,40.6861,-73.92859,Private room,40,1,125,9.47,6,325
8327773,6444987,Brooklyn,Bedford-Stuyvesant,40.68121,-73.93038,Entire home/apt,155,2,188,4.06,3,262
9720768,31626212,Manhattan,Theater District,40.75699,-73.98493,Private room,125,3,141,3.29,5,226
2057480,6145679,Manhattan,SoHo,40.72577,-74.00279,Entire home/apt,272,5,4,0.08,1,0
19763298,12825778,Manhattan,Upper East Side,40.78273,-73.95048,Private room,46,3,23,0.96,1,12
30958452,14819229,Brooklyn,Williamsburg,40.71332,-73.95591,Private room,75,4,1,0.53,1,47
29515789,222077787,Manhattan,Upper East Side,40.76464,-73.95831,Private room,99,6,18,2.32,2,14
8164877,9862206,Brooklyn,Williamsburg,40.71697,-73.95919,Private room,70,1,19,0.41,1,0
14214315,10055751,Brooklyn,Crown Heights,40.67417,-73.96111,Private room,65,30,11,0.31,2,0
15943475,103434234,Manhattan,Upper West Side,40.7768,-73.98217,Entire home/apt,255,2,65,2.04,1,5
26061337,384654,Queens,Long Island City,40.74623,-73.94051,Entire home/apt,140,2,7,2.23,1,122
9857967,1433657,Brooklyn,Williamsburg,40.70888,-73.95622,Private room,85,2,37,0.95,2,334
6478141,15743237,Queens,Elmhurst,40.734,-73.86596,Private room,69,1,14,0.28,2,0
22751480,168015754,Manhattan,Inwood,40.85925,-73.9297,Private room,40,3,33,2.05,1,18
34517660,260577152,Manhattan,Midtown,40.74366,-73.98607,Private room,250,1,0,0.0,10,361
36348763,273344288,Brooklyn,Midwood,40.61693,-73.95354,Entire home/apt,180,1,0,0.0,1,57
32477522,126176275,Brooklyn,East Flatbush,40.63707,-73.93148,Private room,35,4,10,2.59,4,42
36301030,66404497,Manhattan,Gramercy,40.73776,-73.98418,Entire home/apt,250,7,0,0.0,1,12
23668734,177174475,Manhattan,Midtown,40.74796,-73.98814,Entire home/apt,137,1,10,1.03,17,182
2297029,10974421,Manhattan,Hell's Kitchen,40.76182,-73.99003,Entire home/apt,200,1,8,0.16,1,0
10544239,16911296,Manhattan,East Village,40.72997,-73.98633,Private room,129,1,11,0.27,1,0
23072853,87830046,Brooklyn,Williamsburg,40.71276,-73.95897,Entire home/apt,250,3,41,2.94,1,235
21797359,119029523,Brooklyn,Fort Hamilton,40.62231,-74.02885,Entire home/apt,130,4,4,0.22,3,324
7688839,2060383,Brooklyn,Cobble Hill,40.68732,-73.99245,Entire home/apt,147,3,23,0.51,1,2
22576120,162430220,Queens,College Point,40.77639,-73.84392,Private room,80,1,0,0.0,1,0
